run_id,tool_a,call_a,tool_b,call_b,layer,head,l2,cosine,input_tokens_a,input_tokens_b,overlap_tokens,overlap_pct_a,overlap_pct_b
20260630_223013_763974,web_search,0,,1,13,0,1.235237,-0.109028,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,13,1,0.978763,0.186432,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,13,2,1.223042,0.445176,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,13,3,1.816980,0.100958,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,13,4,1.288947,0.036066,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,13,5,1.014843,0.016230,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,13,6,1.566553,0.310789,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,13,7,1.011901,0.278952,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,14,0,0.746701,0.124623,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,14,1,0.772135,0.408953,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,14,2,0.753024,0.185003,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,14,3,1.277724,-0.403835,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,14,4,0.859856,0.538006,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,14,5,0.921455,0.062712,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,14,6,1.165864,0.284879,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,14,7,1.005136,0.118222,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,15,0,0.809601,0.310802,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,15,1,0.903571,0.450726,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,15,2,0.920692,0.236415,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,15,3,0.862926,0.279173,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,15,4,0.804604,0.715580,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,15,5,1.078878,0.264477,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,15,6,1.090935,0.171014,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,15,7,1.081391,0.246816,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,16,0,0.880882,0.076446,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,16,1,0.732916,0.361720,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,16,2,1.058766,0.323607,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,16,3,1.019394,0.117827,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,16,4,1.287541,-0.011937,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,16,5,1.380861,0.265551,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,16,6,1.005507,0.272661,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,16,7,0.683394,0.444385,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,17,0,1.078769,0.318072,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,17,1,0.658499,0.507875,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,17,2,1.359456,0.106458,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,17,3,1.122301,0.171478,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,17,4,1.133517,0.167346,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,17,5,0.921173,0.159918,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,17,6,1.124947,0.487524,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,17,7,1.427777,-0.085659,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,18,0,1.510387,0.075069,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,18,1,1.093177,0.233358,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,18,2,1.330258,0.147918,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,18,3,1.155795,0.412064,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,18,4,0.843766,0.281612,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,18,5,1.414340,0.040609,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,18,6,1.158372,0.322864,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,18,7,1.008114,0.135730,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,19,0,1.364619,0.105661,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,19,1,1.066680,0.479275,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,19,2,1.194636,0.312537,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,19,3,1.289045,0.020598,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,19,4,1.322518,0.083493,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,19,5,1.113944,0.043057,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,19,6,1.319644,0.107987,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,19,7,1.215383,0.106440,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,20,0,1.977053,0.232955,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,20,1,1.394589,0.377910,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,20,2,1.756067,0.222230,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,20,3,1.232336,0.159086,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,20,4,1.741674,0.279025,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,20,5,1.325182,0.406209,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,20,6,1.437164,0.154089,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,20,7,1.831248,0.166929,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,21,0,1.584166,0.277949,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,21,1,1.841836,0.171042,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,21,2,1.710117,0.265236,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,21,3,1.733786,0.280700,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,21,4,1.613303,0.341503,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,21,5,2.200118,-0.085718,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,21,6,1.490064,0.369574,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,21,7,1.350989,0.328964,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,22,0,1.158728,0.254934,1903,3182,1903,100.00,59.81
20260630_223013_763974,web_search,0,,1,22,1,1.843012,0.011517,1903,3182,1903,100.00,59.81
